id	previousid
TcCLB.510101.70	Tc00.1047053510101.70
TcCLB.510101.80	Tc00.1047053510101.80
TcCLB.510101.90	Tc00.1047053510101.90
TcCLB.510103.10	Tc00.1047053510103.10
TcCLB.510103.17	Tc00.1047053510103.17
TcCLB.510103.24	Tc00.1047053510103.24
TcCLB.510103.30	Tc00.1047053510103.30
TcCLB.510105.100	Tc00.1047053510105.100
TcCLB.510105.120	Tc00.1047053510105.120
TcCLB.510105.130	Tc00.1047053510105.130
TcCLB.510105.131	Tc00.1047053510105.131
TcCLB.510105.132	Tc00.1047053510105.132
TcCLB.510105.133	Tc00.1047053510105.133
TcCLB.510105.134	Tc00.1047053510105.134
TcCLB.510105.135	Tc00.1047053510105.135
TcCLB.510105.136	Tc00.1047053510105.136
TcCLB.510105.140	Tc00.1047053510105.140
TcCLB.510105.150	Tc00.1047053510105.150
TcCLB.510105.160	Tc00.1047053510105.160
TcCLB.510105.170	Tc00.1047053510105.170
TcCLB.510105.180	Tc00.1047053510105.180
TcCLB.510105.184	Tc00.1047053510105.184
TcCLB.510105.187	Tc00.1047053510105.187
TcCLB.510105.190	Tc00.1047053510105.190
TcCLB.510105.20	Tc00.1047053510105.20
TcCLB.510105.200	Tc00.1047053510105.200
TcCLB.510105.210	Tc00.1047053510105.210
TcCLB.510105.220	Tc00.1047053510105.220
TcCLB.510105.230	Tc00.1047053510105.230
TcCLB.510105.240	Tc00.1047053510105.240
TcCLB.510105.250	Tc00.1047053510105.250
TcCLB.510105.30	Tc00.1047053510105.30
TcCLB.510105.310	Tc00.1047053510105.310
TcCLB.510105.322	Tc00.1047053510105.322
TcCLB.510105.33	Tc00.1047053510105.33
TcCLB.510105.36	Tc00.1047053510105.36
TcCLB.510105.40	Tc00.1047053510105.40
TcCLB.510105.50	Tc00.1047053510105.50
TcCLB.510105.55	Tc00.1047053510105.55
TcCLB.510105.60	Tc00.1047053510105.60
TcCLB.510105.65	Tc00.1047053510105.65
TcCLB.510105.70	Tc00.1047053510105.70
TcCLB.510105.80	Tc00.1047053510105.80
TcCLB.510105.9	Tc00.1047053510105.9
TcCLB.510105.90	Tc00.1047053510105.90
TcCLB.510107.15	Tc00.1047053510107.15
TcCLB.510107.30	Tc00.1047053510107.30
TcCLB.510107.41	Tc00.1047053510107.41
TcCLB.510111.11	Tc00.1047053510111.11
TcCLB.510111.20	Tc00.1047053510111.20
TcCLB.510111.30	Tc00.1047053510111.30
TcCLB.510113.20	Tc00.1047053510113.20
TcCLB.510115.10	Tc00.1047053510115.10
TcCLB.510115.30	Tc00.1047053510115.30
TcCLB.510115.50	Tc00.1047053510115.50
TcCLB.510115.70	Tc00.1047053510115.70
TcCLB.510117.10	Tc00.1047053510117.10
TcCLB.510119.20	Tc00.1047053510119.20
TcCLB.510119.30	Tc00.1047053510119.30
TcCLB.510119.40	Tc00.1047053510119.40
TcCLB.510119.50	Tc00.1047053510119.50
TcCLB.510119.60	Tc00.1047053510119.60
TcCLB.510119.70	Tc00.1047053510119.70
TcCLB.510119.9	Tc00.1047053510119.9
TcCLB.510121.100	Tc00.1047053510121.100
TcCLB.510121.110	Tc00.1047053510121.110
TcCLB.510121.120	Tc00.1047053510121.120
TcCLB.510121.130	Tc00.1047053510121.130
TcCLB.510121.140	Tc00.1047053510121.140
TcCLB.510121.150	Tc00.1047053510121.150
TcCLB.510121.160	Tc00.1047053510121.160
TcCLB.510121.170	Tc00.1047053510121.170
TcCLB.510121.180	Tc00.1047053510121.180
TcCLB.510121.190	Tc00.1047053510121.190
TcCLB.510121.20	Tc00.1047053510121.20
TcCLB.510121.30	Tc00.1047053510121.30
TcCLB.510121.40	Tc00.1047053510121.40
TcCLB.510121.50	Tc00.1047053510121.50
TcCLB.510121.60	Tc00.1047053510121.60
TcCLB.510121.70	Tc00.1047053510121.70
TcCLB.510121.80	Tc00.1047053510121.80
TcCLB.510121.9	Tc00.1047053510121.9
TcCLB.510121.90	Tc00.1047053510121.90
TcCLB.510123.10	Tc00.1047053510123.10
TcCLB.510123.20	Tc00.1047053510123.20
TcCLB.510123.24	Tc00.1047053510123.24
TcCLB.510123.30	Tc00.1047053510123.30
TcCLB.510123.40	Tc00.1047053510123.40
TcCLB.510123.50	Tc00.1047053510123.50
TcCLB.510123.60	Tc00.1047053510123.60
TcCLB.510123.70	Tc00.1047053510123.70
TcCLB.510125.10	Tc00.1047053510125.10
TcCLB.510125.20	Tc00.1047053510125.20
TcCLB.510127.60	Tc00.1047053510127.60
TcCLB.510127.70	Tc00.1047053510127.70
TcCLB.510127.79	Tc00.1047053510127.79
TcCLB.510129.11	Tc00.1047053510129.11
TcCLB.510129.20	Tc00.1047053510129.20
TcCLB.510129.30	Tc00.1047053510129.30
TcCLB.510131.10	Tc00.1047053510131.10
TcCLB.510131.20	Tc00.1047053510131.20
TcCLB.510131.30	Tc00.1047053510131.30
TcCLB.510131.40	Tc00.1047053510131.40
TcCLB.510131.44	Tc00.1047053510131.44
TcCLB.510131.50	Tc00.1047053510131.50
TcCLB.510131.60	Tc00.1047053510131.60
TcCLB.510131.70	Tc00.1047053510131.70
TcCLB.510131.90	Tc00.1047053510131.90
TcCLB.510131.99	Tc00.1047053510131.99
TcCLB.510133.9	Tc00.1047053510133.9
TcCLB.510135.10	Tc00.1047053510135.10
TcCLB.510137.10	Tc00.1047053510137.10
TcCLB.510137.40	Tc00.1047053510137.40
TcCLB.510139.10	Tc00.1047053510139.10
TcCLB.510139.20	Tc00.1047053510139.20
TcCLB.510139.50	Tc00.1047053510139.50
TcCLB.510141.10	Tc00.1047053510141.10
TcCLB.510141.20	Tc00.1047053510141.20
TcCLB.510141.4	Tc00.1047053510141.4
TcCLB.510143.10	Tc00.1047053510143.10
TcCLB.510143.110	Tc00.1047053510143.110
TcCLB.510143.120	Tc00.1047053510143.120
TcCLB.510143.129	Tc00.1047053510143.129
TcCLB.510143.17	Tc00.1047053510143.17
TcCLB.510143.24	Tc00.1047053510143.24
TcCLB.510143.30	Tc00.1047053510143.30
TcCLB.510143.40	Tc00.1047053510143.40
TcCLB.510143.5	Tc00.1047053510143.5
TcCLB.510143.50	Tc00.1047053510143.50
TcCLB.510143.60	Tc00.1047053510143.60
TcCLB.510143.70	Tc00.1047053510143.70
TcCLB.510143.80	Tc00.1047053510143.80
TcCLB.510143.90	Tc00.1047053510143.90
TcCLB.510145.10	Tc00.1047053510145.10
TcCLB.510145.20	Tc00.1047053510145.20
TcCLB.510145.30	Tc00.1047053510145.30
TcCLB.510145.50	Tc00.1047053510145.50
TcCLB.510145.59	Tc00.1047053510145.59
TcCLB.510147.9	Tc00.1047053510147.9
TcCLB.510149.100	Tc00.1047053510149.100
TcCLB.510149.110	Tc00.1047053510149.110
TcCLB.510149.120	Tc00.1047053510149.120
TcCLB.510149.130	Tc00.1047053510149.130
TcCLB.510149.140	Tc00.1047053510149.140
TcCLB.510149.150	Tc00.1047053510149.150
TcCLB.510149.20	Tc00.1047053510149.20
TcCLB.510149.30	Tc00.1047053510149.30
TcCLB.510149.40	Tc00.1047053510149.40
TcCLB.510149.50	Tc00.1047053510149.50
TcCLB.510149.60	Tc00.1047053510149.60
TcCLB.510149.70	Tc00.1047053510149.70
TcCLB.510149.80	Tc00.1047053510149.80
TcCLB.510149.9	Tc00.1047053510149.9
TcCLB.510149.90	Tc00.1047053510149.90
TcCLB.510151.10	Tc00.1047053510151.10
TcCLB.510151.19	Tc00.1047053510151.19
TcCLB.510153.10	Tc00.1047053510153.10
TcCLB.510153.19	Tc00.1047053510153.19
TcCLB.510153.5	Tc00.1047053510153.5
TcCLB.510155.10	Tc00.1047053510155.10
TcCLB.510155.100	Tc00.1047053510155.100
TcCLB.510155.110	Tc00.1047053510155.110
TcCLB.510155.115	Tc00.1047053510155.115
TcCLB.510155.120	Tc00.1047053510155.120
TcCLB.510155.130	Tc00.1047053510155.130
TcCLB.510155.140	Tc00.1047053510155.140
TcCLB.510155.150	Tc00.1047053510155.150
TcCLB.510155.160	Tc00.1047053510155.160
TcCLB.510155.170	Tc00.1047053510155.170
TcCLB.510155.180	Tc00.1047053510155.180
TcCLB.510155.190	Tc00.1047053510155.190
TcCLB.510155.20	Tc00.1047053510155.20
TcCLB.510155.200	Tc00.1047053510155.200
TcCLB.510155.210	Tc00.1047053510155.210
TcCLB.510155.220	Tc00.1047053510155.220
TcCLB.510155.270	Tc00.1047053510155.270
TcCLB.510155.30	Tc00.1047053510155.30
TcCLB.510155.40	Tc00.1047053510155.40
TcCLB.510155.50	Tc00.1047053510155.50
TcCLB.510155.60	Tc00.1047053510155.60
TcCLB.510155.70	Tc00.1047053510155.70
TcCLB.510155.80	Tc00.1047053510155.80
TcCLB.510155.90	Tc00.1047053510155.90
TcCLB.510155.94	Tc00.1047053510155.94
TcCLB.510157.10	Tc00.1047053510157.10
TcCLB.510157.20	Tc00.1047053510157.20
TcCLB.510157.5	Tc00.1047053510157.5
TcCLB.510159.10	Tc00.1047053510159.10
TcCLB.510159.19	Tc00.1047053510159.19
TcCLB.510161.10	Tc00.1047053510161.10
TcCLB.510161.20	Tc00.1047053510161.20
TcCLB.510163.10	Tc00.1047053510163.10
TcCLB.510163.20	Tc00.1047053510163.20
TcCLB.510163.30	Tc00.1047053510163.30
TcCLB.510163.40	Tc00.1047053510163.40
TcCLB.510163.60	Tc00.1047053510163.60
TcCLB.510165.10	Tc00.1047053510165.10
TcCLB.510165.110	Tc00.1047053510165.110
TcCLB.510165.20	Tc00.1047053510165.20
TcCLB.510165.30	Tc00.1047053510165.30
TcCLB.510165.40	Tc00.1047053510165.40
TcCLB.510165.50	Tc00.1047053510165.50
TcCLB.510165.54	Tc00.1047053510165.54
TcCLB.510165.60	Tc00.1047053510165.60
TcCLB.510165.70	Tc00.1047053510165.70
TcCLB.510165.90	Tc00.1047053510165.90
TcCLB.510167.10	Tc00.1047053510167.10
TcCLB.510167.20	Tc00.1047053510167.20
TcCLB.510167.29	Tc00.1047053510167.29
TcCLB.510167.37	Tc00.1047053510167.37
TcCLB.510167.4	Tc00.1047053510167.4
TcCLB.510171.10	Tc00.1047053510171.10
TcCLB.510173.10	Tc00.1047053510173.10
TcCLB.510173.100	Tc00.1047053510173.100
TcCLB.510173.110	Tc00.1047053510173.110
TcCLB.510173.120	Tc00.1047053510173.120
TcCLB.510173.130	Tc00.1047053510173.130
TcCLB.510173.20	Tc00.1047053510173.20
TcCLB.510173.30	Tc00.1047053510173.30
TcCLB.510173.40	Tc00.1047053510173.40
TcCLB.510173.50	Tc00.1047053510173.50
TcCLB.510173.60	Tc00.1047053510173.60
TcCLB.510173.70	Tc00.1047053510173.70
TcCLB.510173.80	Tc00.1047053510173.80
TcCLB.510173.90	Tc00.1047053510173.90
TcCLB.510175.10	Tc00.1047053510175.10
TcCLB.510175.110	Tc00.1047053510175.110
TcCLB.510175.125	Tc00.1047053510175.125
TcCLB.510175.140	Tc00.1047053510175.140
TcCLB.510175.150	Tc00.1047053510175.150
TcCLB.510175.160	Tc00.1047053510175.160
TcCLB.510175.170	Tc00.1047053510175.170
TcCLB.510175.200	Tc00.1047053510175.200
TcCLB.510175.30	Tc00.1047053510175.30
TcCLB.510175.60	Tc00.1047053510175.60
TcCLB.510175.90	Tc00.1047053510175.90
TcCLB.510181.100	Tc00.1047053510181.100
TcCLB.510181.110	Tc00.1047053510181.110
TcCLB.510181.120	Tc00.1047053510181.120
TcCLB.510181.130	Tc00.1047053510181.130
TcCLB.510181.140	Tc00.1047053510181.140
TcCLB.510181.150	Tc00.1047053510181.150
TcCLB.510181.160	Tc00.1047053510181.160
TcCLB.510181.170	Tc00.1047053510181.170
TcCLB.510181.180	Tc00.1047053510181.180
TcCLB.510181.20	Tc00.1047053510181.20
TcCLB.510181.30	Tc00.1047053510181.30
TcCLB.510181.40	Tc00.1047053510181.40
TcCLB.510181.50	Tc00.1047053510181.50
TcCLB.510181.60	Tc00.1047053510181.60
TcCLB.510181.69	Tc00.1047053510181.69
TcCLB.510181.80	Tc00.1047053510181.80
TcCLB.510181.9	Tc00.1047053510181.9
TcCLB.510181.90	Tc00.1047053510181.90
TcCLB.510183.1	Tc00.1047053510183.1
TcCLB.510183.10	Tc00.1047053510183.10
TcCLB.510183.11	Tc00.1047053510183.11
TcCLB.510183.12	Tc00.1047053510183.12
TcCLB.510183.13	Tc00.1047053510183.13
TcCLB.510183.14	Tc00.1047053510183.14
TcCLB.510183.15	Tc00.1047053510183.15
TcCLB.510183.16	Tc00.1047053510183.16
TcCLB.510183.2	Tc00.1047053510183.2
TcCLB.510183.20	Tc00.1047053510183.20
TcCLB.510183.3	Tc00.1047053510183.3
TcCLB.510183.30	Tc00.1047053510183.30
TcCLB.510183.4	Tc00.1047053510183.4
TcCLB.510183.40	Tc00.1047053510183.40
TcCLB.510183.5	Tc00.1047053510183.5
TcCLB.510183.6	Tc00.1047053510183.6
TcCLB.510185.10	Tc00.1047053510185.10
TcCLB.510187.10	Tc00.1047053510187.10
TcCLB.510187.100	Tc00.1047053510187.100
TcCLB.510187.110	Tc00.1047053510187.110
TcCLB.510187.120	Tc00.1047053510187.120
TcCLB.510187.130	Tc00.1047053510187.130
TcCLB.510187.140	Tc00.1047053510187.140
TcCLB.510187.150	Tc00.1047053510187.150
TcCLB.510187.160	Tc00.1047053510187.160
TcCLB.510187.180	Tc00.1047053510187.180
TcCLB.510187.190	Tc00.1047053510187.190
TcCLB.510187.199	Tc00.1047053510187.199
TcCLB.510187.20	Tc00.1047053510187.20
TcCLB.510187.210	Tc00.1047053510187.210
TcCLB.510187.220	Tc00.1047053510187.220
TcCLB.510187.230	Tc00.1047053510187.230
TcCLB.510187.234	Tc00.1047053510187.234
TcCLB.510187.240	Tc00.1047053510187.240
TcCLB.510187.250	Tc00.1047053510187.250
TcCLB.510187.260	Tc00.1047053510187.260
TcCLB.510187.270	Tc00.1047053510187.270
TcCLB.510187.280	Tc00.1047053510187.280
TcCLB.510187.290	Tc00.1047053510187.290
TcCLB.510187.30	Tc00.1047053510187.30
TcCLB.510187.300	Tc00.1047053510187.300
TcCLB.510187.310	Tc00.1047053510187.310
TcCLB.510187.320	Tc00.1047053510187.320
TcCLB.510187.33	Tc00.1047053510187.33
TcCLB.510187.330	Tc00.1047053510187.330
TcCLB.510187.340	Tc00.1047053510187.340
TcCLB.510187.36	Tc00.1047053510187.36
TcCLB.510187.360	Tc00.1047053510187.360
TcCLB.510187.370	Tc00.1047053510187.370
TcCLB.510187.380	Tc00.1047053510187.380
TcCLB.510187.390	Tc00.1047053510187.390
TcCLB.510187.394	Tc00.1047053510187.394
TcCLB.510187.40	Tc00.1047053510187.40
TcCLB.510187.400	Tc00.1047053510187.400
TcCLB.510187.404	Tc00.1047053510187.404
TcCLB.510187.410	Tc00.1047053510187.410
TcCLB.510187.420	Tc00.1047053510187.420
TcCLB.510187.43	Tc00.1047053510187.43
TcCLB.510187.430	Tc00.1047053510187.430
TcCLB.510187.439	Tc00.1047053510187.439
TcCLB.510187.448	Tc00.1047053510187.448
TcCLB.510187.46	Tc00.1047053510187.46
TcCLB.510187.460	Tc00.1047053510187.460
TcCLB.510187.470	Tc00.1047053510187.470
TcCLB.510187.480	Tc00.1047053510187.480
TcCLB.510187.490	Tc00.1047053510187.490
TcCLB.510187.50	Tc00.1047053510187.50
TcCLB.510187.500	Tc00.1047053510187.500
TcCLB.510187.510	Tc00.1047053510187.510
TcCLB.510187.520	Tc00.1047053510187.520
TcCLB.510187.53	Tc00.1047053510187.53
TcCLB.510187.530	Tc00.1047053510187.530
TcCLB.510187.540	Tc00.1047053510187.540
TcCLB.510187.551	Tc00.1047053510187.551
TcCLB.510187.56	Tc00.1047053510187.56
TcCLB.510187.60	Tc00.1047053510187.60
TcCLB.510187.70	Tc00.1047053510187.70
TcCLB.510187.74	Tc00.1047053510187.74
TcCLB.510187.80	Tc00.1047053510187.80
TcCLB.510189.30	Tc00.1047053510189.30
TcCLB.510189.40	Tc00.1047053510189.40
TcCLB.510189.51	Tc00.1047053510189.51
TcCLB.510189.60	Tc00.1047053510189.60
TcCLB.510191.10	Tc00.1047053510191.10
TcCLB.510191.20	Tc00.1047053510191.20
TcCLB.510191.31	Tc00.1047053510191.31
TcCLB.510191.40	Tc00.1047053510191.40
TcCLB.510191.70	Tc00.1047053510191.70
TcCLB.510191.80	Tc00.1047053510191.80
TcCLB.510193.10	Tc00.1047053510193.10
TcCLB.510195.9	Tc00.1047053510195.9
TcCLB.510197.10	Tc00.1047053510197.10
TcCLB.510197.110	Tc00.1047053510197.110
TcCLB.510197.130	Tc00.1047053510197.130
TcCLB.510197.160	Tc00.1047053510197.160
TcCLB.510197.180	Tc00.1047053510197.180
TcCLB.510197.190	Tc00.1047053510197.190
TcCLB.510197.20	Tc00.1047053510197.20
TcCLB.510197.210	Tc00.1047053510197.210
TcCLB.510197.220	Tc00.1047053510197.220
TcCLB.510197.229	Tc00.1047053510197.229
TcCLB.510197.30	Tc00.1047053510197.30
TcCLB.510197.47	Tc00.1047053510197.47
TcCLB.510197.5	Tc00.1047053510197.5
TcCLB.510197.64	Tc00.1047053510197.64
TcCLB.510197.80	Tc00.1047053510197.80
TcCLB.510197.95	Tc00.1047053510197.95
TcCLB.510199.10	Tc00.1047053510199.10
TcCLB.510199.20	Tc00.1047053510199.20
TcCLB.510199.30	Tc00.1047053510199.30
TcCLB.510201.10	Tc00.1047053510201.10
TcCLB.510201.15	Tc00.1047053510201.15
TcCLB.510201.20	Tc00.1047053510201.20
TcCLB.510201.40	Tc00.1047053510201.40
TcCLB.510201.45	Tc00.1047053510201.45
TcCLB.510201.5	Tc00.1047053510201.5
TcCLB.510201.50	Tc00.1047053510201.50
TcCLB.510201.70	Tc00.1047053510201.70
TcCLB.510203.19	Tc00.1047053510203.19
TcCLB.510203.34	Tc00.1047053510203.34
TcCLB.510203.49	Tc00.1047053510203.49
TcCLB.510205.10	Tc00.1047053510205.10
TcCLB.510205.15	Tc00.1047053510205.15
TcCLB.510205.20	Tc00.1047053510205.20
TcCLB.510205.30	Tc00.1047053510205.30
TcCLB.510205.40	Tc00.1047053510205.40
TcCLB.510205.50	Tc00.1047053510205.50
TcCLB.510205.60	Tc00.1047053510205.60
TcCLB.510205.70	Tc00.1047053510205.70
TcCLB.510205.80	Tc00.1047053510205.80
TcCLB.510207.10	Tc00.1047053510207.10
TcCLB.510207.21	Tc00.1047053510207.21
TcCLB.510207.30	Tc00.1047053510207.30
TcCLB.510207.35	Tc00.1047053510207.35
TcCLB.510207.40	Tc00.1047053510207.40
TcCLB.510207.50	Tc00.1047053510207.50
TcCLB.510209.18	Tc00.1047053510209.18
TcCLB.510209.27	Tc00.1047053510209.27
TcCLB.510209.9	Tc00.1047053510209.9
TcCLB.510211.10	Tc00.1047053510211.10
TcCLB.510213.110	Tc00.1047053510213.110
TcCLB.510213.20	Tc00.1047053510213.20
TcCLB.510213.39	Tc00.1047053510213.39
TcCLB.510213.70	Tc00.1047053510213.70
TcCLB.510213.80	Tc00.1047053510213.80
TcCLB.510213.9	Tc00.1047053510213.9
TcCLB.510215.10	Tc00.1047053510215.10
TcCLB.510217.10	Tc00.1047053510217.10
TcCLB.510217.70	Tc00.1047053510217.70
TcCLB.510219.10	Tc00.1047053510219.10
TcCLB.510219.20	Tc00.1047053510219.20
TcCLB.510219.30	Tc00.1047053510219.30
TcCLB.510219.40	Tc00.1047053510219.40
TcCLB.510219.5	Tc00.1047053510219.5
TcCLB.510221.10	Tc00.1047053510221.10
TcCLB.510221.20	Tc00.1047053510221.20
TcCLB.510221.30	Tc00.1047053510221.30
TcCLB.510221.39	Tc00.1047053510221.39
TcCLB.510223.5	Tc00.1047053510223.5
TcCLB.510223.9	Tc00.1047053510223.9
TcCLB.510225.10	Tc00.1047053510225.10
TcCLB.510225.20	Tc00.1047053510225.20
TcCLB.510225.30	Tc00.1047053510225.30
TcCLB.510225.40	Tc00.1047053510225.40
TcCLB.510225.50	Tc00.1047053510225.50
TcCLB.510225.59	Tc00.1047053510225.59
TcCLB.510227.10	Tc00.1047053510227.10
TcCLB.510227.20	Tc00.1047053510227.20
TcCLB.510227.29	Tc00.1047053510227.29
TcCLB.510229.10	Tc00.1047053510229.10
TcCLB.510229.20	Tc00.1047053510229.20
TcCLB.510231.10	Tc00.1047053510231.10
TcCLB.510231.20	Tc00.1047053510231.20
TcCLB.510231.29	Tc00.1047053510231.29
TcCLB.510233.10	Tc00.1047053510233.10
TcCLB.510233.20	Tc00.1047053510233.20
TcCLB.510233.30	Tc00.1047053510233.30
TcCLB.510233.39	Tc00.1047053510233.39
TcCLB.510235.10	Tc00.1047053510235.10
TcCLB.510235.16	Tc00.1047053510235.16
TcCLB.510235.3	Tc00.1047053510235.3
TcCLB.510235.6	Tc00.1047053510235.6
TcCLB.510237.110	Tc00.1047053510237.110
TcCLB.510237.120	Tc00.1047053510237.120
TcCLB.510237.129	Tc00.1047053510237.129
TcCLB.510237.21	Tc00.1047053510237.21
TcCLB.510237.40	Tc00.1047053510237.40
TcCLB.510237.60	Tc00.1047053510237.60
TcCLB.510237.70	Tc00.1047053510237.70
TcCLB.510237.80	Tc00.1047053510237.80
TcCLB.510237.95	Tc00.1047053510237.95
TcCLB.510239.10	Tc00.1047053510239.10
TcCLB.510239.100	Tc00.1047053510239.100
TcCLB.510239.30	Tc00.1047053510239.30
TcCLB.510239.40	Tc00.1047053510239.40
TcCLB.510239.60	Tc00.1047053510239.60
TcCLB.510239.70	Tc00.1047053510239.70
TcCLB.510239.80	Tc00.1047053510239.80
TcCLB.510239.90	Tc00.1047053510239.90
TcCLB.510241.10	Tc00.1047053510241.10
TcCLB.510241.100	Tc00.1047053510241.100
TcCLB.510241.110	Tc00.1047053510241.110
TcCLB.510241.120	Tc00.1047053510241.120
TcCLB.510241.124	Tc00.1047053510241.124
TcCLB.510241.130	Tc00.1047053510241.130
TcCLB.510241.20	Tc00.1047053510241.20
TcCLB.510241.30	Tc00.1047053510241.30
TcCLB.510241.40	Tc00.1047053510241.40
TcCLB.510241.5	Tc00.1047053510241.5
TcCLB.510241.50	Tc00.1047053510241.50
TcCLB.510241.60	Tc00.1047053510241.60
TcCLB.510241.70	Tc00.1047053510241.70
TcCLB.510241.90	Tc00.1047053510241.90
TcCLB.510243.10	Tc00.1047053510243.10
TcCLB.510243.100	Tc00.1047053510243.100
TcCLB.510243.110	Tc00.1047053510243.110
TcCLB.510243.119	Tc00.1047053510243.119
TcCLB.510243.128	Tc00.1047053510243.128
TcCLB.510243.20	Tc00.1047053510243.20
TcCLB.510243.30	Tc00.1047053510243.30
TcCLB.510243.40	Tc00.1047053510243.40
TcCLB.510243.50	Tc00.1047053510243.50
TcCLB.510243.54	Tc00.1047053510243.54
TcCLB.510243.60	Tc00.1047053510243.60
TcCLB.510243.70	Tc00.1047053510243.70
TcCLB.510243.80	Tc00.1047053510243.80
TcCLB.510245.10	Tc00.1047053510245.10
TcCLB.510247.10	Tc00.1047053510247.10
TcCLB.510247.20	Tc00.1047053510247.20
TcCLB.510249.14	Tc00.1047053510249.14
TcCLB.510249.22	Tc00.1047053510249.22
TcCLB.510249.30	Tc00.1047053510249.30
TcCLB.510249.40	Tc00.1047053510249.40
TcCLB.510251.10	Tc00.1047053510251.10
TcCLB.510251.19	Tc00.1047053510251.19
TcCLB.510253.10	Tc00.1047053510253.10
TcCLB.510253.20	Tc00.1047053510253.20
TcCLB.510253.29	Tc00.1047053510253.29
TcCLB.510255.10	Tc00.1047053510255.10
TcCLB.510255.20	Tc00.1047053510255.20
TcCLB.510255.29	Tc00.1047053510255.29
TcCLB.510255.4	Tc00.1047053510255.4
TcCLB.510257.10	Tc00.1047053510257.10
TcCLB.510257.100	Tc00.1047053510257.100
TcCLB.510257.120	Tc00.1047053510257.120
TcCLB.510257.130	Tc00.1047053510257.130
TcCLB.510257.139	Tc00.1047053510257.139
TcCLB.510257.20	Tc00.1047053510257.20
TcCLB.510257.24	Tc00.1047053510257.24
TcCLB.510257.30	Tc00.1047053510257.30
TcCLB.510257.40	Tc00.1047053510257.40
TcCLB.510257.50	Tc00.1047053510257.50
TcCLB.510257.60	Tc00.1047053510257.60
TcCLB.510257.70	Tc00.1047053510257.70
TcCLB.510257.80	Tc00.1047053510257.80
TcCLB.510257.90	Tc00.1047053510257.90
TcCLB.510259.12	Tc00.1047053510259.12
TcCLB.510259.18	Tc00.1047053510259.18
TcCLB.510259.24	Tc00.1047053510259.24
TcCLB.510259.30	Tc00.1047053510259.30
TcCLB.510259.40	Tc00.1047053510259.40
TcCLB.510259.50	Tc00.1047053510259.50
TcCLB.510259.6	Tc00.1047053510259.6
TcCLB.510261.10	Tc00.1047053510261.10
TcCLB.510261.21	Tc00.1047053510261.21
TcCLB.510261.31	Tc00.1047053510261.31
TcCLB.510261.41	Tc00.1047053510261.41
TcCLB.510263.30	Tc00.1047053510263.30
TcCLB.510265.10	Tc00.1047053510265.10
TcCLB.510265.100	Tc00.1047053510265.100
TcCLB.510265.110	Tc00.1047053510265.110
TcCLB.510265.14	Tc00.1047053510265.14
TcCLB.510265.20	Tc00.1047053510265.20
TcCLB.510265.30	Tc00.1047053510265.30
TcCLB.510265.4	Tc00.1047053510265.4
TcCLB.510265.40	Tc00.1047053510265.40
TcCLB.510265.70	Tc00.1047053510265.70
TcCLB.510265.80	Tc00.1047053510265.80
TcCLB.510265.90	Tc00.1047053510265.90
TcCLB.510267.10	Tc00.1047053510267.10
TcCLB.510267.20	Tc00.1047053510267.20
TcCLB.510269.10	Tc00.1047053510269.10
TcCLB.510269.20	Tc00.1047053510269.20
TcCLB.510269.40	Tc00.1047053510269.40
TcCLB.510269.50	Tc00.1047053510269.50
TcCLB.510269.55	Tc00.1047053510269.55
TcCLB.510269.60	Tc00.1047053510269.60
TcCLB.510269.73	Tc00.1047053510269.73
TcCLB.510271.20	Tc00.1047053510271.20
TcCLB.510271.30	Tc00.1047053510271.30
TcCLB.510275.10	Tc00.1047053510275.10
TcCLB.510275.110	Tc00.1047053510275.110
TcCLB.510275.120	Tc00.1047053510275.120
TcCLB.510275.130	Tc00.1047053510275.130
TcCLB.510275.150	Tc00.1047053510275.150
TcCLB.510275.160	Tc00.1047053510275.160
TcCLB.510275.180	Tc00.1047053510275.180
TcCLB.510275.190	Tc00.1047053510275.190
TcCLB.510275.21	Tc00.1047053510275.21
TcCLB.510275.219	Tc00.1047053510275.219
TcCLB.510275.250	Tc00.1047053510275.250
TcCLB.510275.255	Tc00.1047053510275.255
TcCLB.510275.260	Tc00.1047053510275.260
TcCLB.510275.272	Tc00.1047053510275.272
TcCLB.510275.283	Tc00.1047053510275.283
TcCLB.510275.29	Tc00.1047053510275.29
TcCLB.510275.306	Tc00.1047053510275.306
TcCLB.510275.330	Tc00.1047053510275.330
TcCLB.510275.340	Tc00.1047053510275.340
TcCLB.510275.350	Tc00.1047053510275.350
TcCLB.510275.355	Tc00.1047053510275.355
TcCLB.510275.360	Tc00.1047053510275.360
TcCLB.510275.370	Tc00.1047053510275.370
TcCLB.510275.390	Tc00.1047053510275.390
TcCLB.510275.400	Tc00.1047053510275.400
TcCLB.510275.405	Tc00.1047053510275.405
TcCLB.510275.410	Tc00.1047053510275.410
TcCLB.510275.50	Tc00.1047053510275.50
TcCLB.510275.60	Tc00.1047053510275.60
TcCLB.510275.80	Tc00.1047053510275.80
TcCLB.510275.90	Tc00.1047053510275.90
TcCLB.510279.10	Tc00.1047053510279.10
TcCLB.510279.100	Tc00.1047053510279.100
TcCLB.510279.110	Tc00.1047053510279.110
TcCLB.510279.120	Tc00.1047053510279.120
TcCLB.510279.130	Tc00.1047053510279.130
TcCLB.510279.140	Tc00.1047053510279.140
TcCLB.510279.160	Tc00.1047053510279.160
TcCLB.510279.180	Tc00.1047053510279.180
