previousids	refseqids
Tc00.1047053506135.110	XP_811548
Tc00.1047053506493.110	XP_812673
Tc00.1047053507709.44	XP_814317
Tc00.1047053507515.10	XP_814426
Tc00.1047053511261.160	XP_815082
Tc00.1047053509791.150	XP_815944
Tc00.1047053511365.80	XP_811192
Tc00.1047053510773.110	XP_813467
Tc00.1047053508899.54	XP_815652
Tc00.1047053506871.120	XP_815959
Tc00.1047053506739.30	XP_817056
Tc00.1047053508501.220	XP_818147
Tc00.1047053508231.130	XP_818610
Tc00.1047053508461.460	XP_821638
Tc00.1047053510735.50	XP_809071
Tc00.1047053503999.100	XP_813443
Tc00.1047053507049.80	XP_816422
Tc00.1047053506789.260	XP_819925
Tc00.1047053506789.170	XP_819917
Tc00.1047053506297.94	XP_820220
Tc00.1047053506755.40	XP_818744
Tc00.1047053508479.360	XP_820836
Tc00.1047053511255.180	XP_821676
Tc00.1047053507009.50	XP_811907
Tc00.1047053511487.51	XP_817152
Tc00.1047053504153.270	XP_820920
Tc00.1047053506915.20	XP_805849
Tc00.1047053508323.9	XP_813173
Tc00.1047053506247.160	XP_820330
Tc00.1047053511619.5	XP_802426
Tc00.1047053504269.20	XP_804203
Tc00.1047053506391.30	XP_805245
Tc00.1047053507539.49	XP_805880
Tc00.1047053503977.79	XP_807163
Tc00.1047053508319.30	XP_808001
Tc00.1047053507715.30	XP_812723
Tc00.1047053509207.50	XP_813709
Tc00.1047053506843.70	XP_814923
Tc00.1047053507957.229	XP_819559
Tc00.1047053511255.10	XP_821669
Tc00.1047053508221.414	XP_821985
Tc00.1047053508641.230	XP_819780
Tc00.1047053504575.40	XP_805287
Tc00.1047053508541.30	XP_815848
Tc00.1047053508647.210	XP_818254
Tc00.1047053507711.260	XP_819872
Tc00.1047053506681.70	XP_811163
Tc00.1047053510155.210	XP_820126
Tc00.1047053503999.30	XP_813436
Tc00.1047053506241.40	XP_817883
Tc00.1047053507951.90	XP_818119
Tc00.1047053508207.240	XP_818429
Tc00.1047053503973.280	XP_820414
Tc00.1047053507711.320	XP_819877
Tc00.1047053503991.39	XP_804537
Tc00.1047053504151.30	XP_807155
Tc00.1047053509471.10	XP_807523
Tc00.1047053507059.70	XP_811680
Tc00.1047053507017.70	XP_813086
Tc00.1047053511321.23	XP_812067
Tc00.1047053509569.180	XP_814987
Tc00.1047053416883.9	XP_802387
Tc00.1047053509339.10	XP_802509
Tc00.1047053511023.10	XP_802812
Tc00.1047053470827.20	XP_804501
Tc00.1047053453767.50	XP_805415
Tc00.1047053509801.20	XP_806149
Tc00.1047053504257.20	XP_806551
Tc00.1047053503801.9	XP_807148
Tc00.1047053510301.50	XP_807951
Tc00.1047053503521.60	XP_808501
Tc00.1047053511165.10	XP_809590
Tc00.1047053505939.10	XP_810006
Tc00.1047053511733.20	XP_810056
Tc00.1047053510743.40	XP_810265
Tc00.1047053506587.60	XP_810824
Tc00.1047053508979.50	XP_811004
Tc00.1047053506791.70	XP_812226
Tc00.1047053504089.30	XP_812657
Tc00.1047053508209.110	XP_813064
Tc00.1047053510265.70	XP_813826
Tc00.1047053511071.202	XP_814013
Tc00.1047053506525.90	XP_814729
Tc00.1047053511047.70	XP_807824
Tc00.1047053510887.70	XP_808293
Tc00.1047053506869.20	XP_808541
Tc00.1047053511541.9	XP_809312
Tc00.1047053506721.30	XP_809993
Tc00.1047053506567.70	XP_811840
Tc00.1047053509605.10	XP_807931
Tc00.1047053503433.30	XP_804199
Tc00.1047053507949.140	XP_817163
Tc00.1047053509053.120	XP_813316
Tc00.1047053506251.110	XP_813675
Tc00.1047053511365.100	XP_811194
Tc00.1047053506939.40	XP_815659
Tc00.1047053511181.100	XP_816366
Tc00.1047053506297.220	XP_820206
Tc00.1047053510971.30	XP_811467
Tc00.1047053504427.90	XP_819479
Tc00.1047053504153.230	XP_820916
Tc00.1047053508461.420	XP_821634
Tc00.1047053506605.59	XP_818177
Tc00.1047053430895.4	XP_804676
Tc00.1047053511577.70	XP_815424
Tc00.1047053508307.60	XP_817129
Tc00.1047053507053.209	XP_817707
Tc00.1047053506501.20	XP_819986
Tc00.1047053507551.9	XP_804719
Tc00.1047053510371.130	XP_813433
Tc00.1047053506757.90	XP_816557
Tc00.1047053508771.40	XP_809111
Tc00.1047053511529.20	XP_815722
Tc00.1047053510657.30	XP_817174
Tc00.1047053509767.44	XP_817284
Tc00.1047053506941.194	XP_819095
Tc00.1047053507873.40	XP_806118
Tc00.1047053511725.30	XP_818717
Tc00.1047053510279.40	XP_821074
Tc00.1047053506559.540	XP_821818
Tc00.1047053508127.9	XP_802629
Tc00.1047053509151.140	XP_814064
Tc00.1047053511209.69	XP_806919
Tc00.1047053509331.221	XP_816792
Tc00.1047053506919.60	XP_812203
Tc00.1047053510687.94	XP_811188
Tc00.1047053506871.80	XP_815955
Tc00.1047053511807.64	XP_820443
Tc00.1047053508153.630	XP_822091
Tc00.1047053508989.100	XP_811339
Tc00.1047053509671.84	XP_814701
Tc00.1047053510901.170	XP_819030
Tc00.1047053507023.150	XP_819673
Tc00.1047053508479.350	XP_820835
Tc00.1047053459389.10	XP_802597
Tc00.1047053508707.340	XP_820730
Tc00.1047053504231.10	XP_805076
Tc00.1047053503417.36	XP_807865
Tc00.1047053509797.60	XP_808556
Tc00.1047053506729.50	XP_809445
Tc00.1047053511607.100	XP_810359
Tc00.1047053509161.110	XP_811669
Tc00.1047053505267.110	NA
Tc00.1047053506181.30	XP_813844
Tc00.1047053508817.110	XP_814847
Tc00.1047053506359.99	XP_808704
Tc00.1047053511051.59	XP_809699
Tc00.1047053511625.30	XP_813493
Tc00.1047053506821.170	XP_815990
Tc00.1047053508761.160	XP_818315
Tc00.1047053506743.130	XP_816345
Tc00.1047053507023.90	XP_819667
Tc00.1047053511867.10	XP_814948
Tc00.1047053506605.190	XP_818173
Tc00.1047053507681.90	XP_818597
Tc00.1047053509757.49	XP_804662
Tc00.1047053508643.40	XP_806899
Tc00.1047053509769.4	XP_815004
Tc00.1047053511003.30	XP_816032
Tc00.1047053510661.40	XP_818018
Tc00.1047053510889.4	XP_820893
Tc00.1047053510977.9	XP_804110
Tc00.1047053509835.10	XP_804939
Tc00.1047053507675.10	XP_805684
Tc00.1047053503527.29	XP_806765
Tc00.1047053503987.70	XP_807398
Tc00.1047053509745.60	XP_808116
Tc00.1047053509693.100	XP_816919
Tc00.1047053506247.270	XP_820341
Tc00.1047053510697.80	XP_810955
Tc00.1047053505699.10	XP_804506
Tc00.1047053510751.4	XP_805149
Tc00.1047053503637.20	XP_806387
Tc00.1047053510123.40	XP_807607
Tc00.1047053507483.60	XP_808091
Tc00.1047053506351.9	XP_810246
Tc00.1047053507771.90	XP_812120
Tc00.1047053508737.180	XP_817681
Tc00.1047053504045.130	XP_811137
Tc00.1047053510655.120	XP_813288
Tc00.1047053506425.110	XP_815453
Tc00.1047053504827.110	XP_815897
Tc00.1047053506967.10	XP_816177
Tc00.1047053506503.90	XP_816938
Tc00.1047053510661.90	XP_818022
Tc00.1047053507993.290	XP_820619
Tc00.1047053509525.130	XP_820809
Tc00.1047053510187.210	XP_821483
Tc00.1047053510359.210	XP_821743
Tc00.1047053503821.19	XP_803071
Tc00.1047053507631.20	XP_804887
Tc00.1047053507029.41	XP_806224
Tc00.1047053509963.60	XP_808479
Tc00.1047053506315.80	XP_810255
Tc00.1047053506315.30	XP_810250
Tc00.1047053507009.20	XP_811904
Tc00.1047053508569.20	XP_813834
Tc00.1047053511815.40	XP_814445
Tc00.1047053510715.90	XP_814623
Tc00.1047053503893.160	XP_815097
Tc00.1047053509539.44	XP_808773
Tc00.1047053508959.20	XP_806000
Tc00.1047053509595.70	XP_808520
Tc00.1047053506597.9	XP_808825
Tc00.1047053510579.14	XP_811076
Tc00.1047053506579.60	XP_811532
Tc00.1047053506009.20	XP_813037
Tc00.1047053509777.110	XP_814232
Tc00.1047053505183.20	XP_814409
Tc00.1047053511261.130	XP_815079
Tc00.1047053509109.130	XP_816679
Tc00.1047053510657.100	XP_817179
Tc00.1047053510311.199	XP_817665
Tc00.1047053506537.130	XP_819736
Tc00.1047053508461.210	XP_821614
Tc00.1047053504103.50	XP_811871
Tc00.1047053510533.180	XP_818912
Tc00.1047053506425.20	XP_815444
Tc00.1047053507641.100	XP_819511
Tc00.1047053507023.140	XP_819672
Tc00.1047053507611.199	XP_821175
Tc00.1047053511255.169	XP_821694
Tc00.1047053510635.40	XP_808433
Tc00.1047053511057.50	XP_807445
Tc00.1047053504769.160	XP_817496
Tc00.1047053510659.20	XP_818442
Tc00.1047053509007.40	XP_817375
Tc00.1047053509797.69	XP_808557
Tc00.1047053510173.50	XP_811586
Tc00.1047053506835.159	XP_813556
Tc00.1047053509671.164	XP_814703
Tc00.1047053510877.40	XP_816396
Tc00.1047053510303.40	XP_819596
Tc00.1047053509781.10	XP_802377
Tc00.1047053503493.30	XP_805436
Tc00.1047053508719.30	XP_808910
Tc00.1047053511523.80	XP_809406
Tc00.1047053510367.10	XP_810107
Tc00.1047053508567.60	XP_810660
Tc00.1047053503453.20	XP_810700
Tc00.1047053506267.30	XP_812047
Tc00.1047053511293.90	XP_812466
Tc00.1047053511643.30	XP_812791
Tc00.1047053509769.66	XP_815006
Tc00.1047053510295.15	XP_807367
Tc00.1047053510763.60	XP_808282
Tc00.1047053506269.70	XP_809214
Tc00.1047053506221.40	XP_810728
Tc00.1047053510091.7	XP_811652
Tc00.1047053509073.110	XP_812181
Tc00.1047053509911.70	XP_813201
Tc00.1047053506177.90	XP_813939
Tc00.1047053505183.120	XP_814418
Tc00.1047053510999.30	XP_805344
Tc00.1047053508063.9	XP_803493
Tc00.1047053507861.24	XP_804388
Tc00.1047053510767.69	XP_805422
Tc00.1047053511705.20	XP_806390
Tc00.1047053506369.40	XP_807747
Tc00.1047053510525.120	XP_810119
Tc00.1047053510165.30	XP_810878
Tc00.1047053508895.40	XP_812029
Tc00.1047053509213.170	XP_813640
Tc00.1047053505025.60	XP_814562
Tc00.1047053462761.4	XP_802989
Tc00.1047053508153.860	XP_822131
Tc00.1047053410199.7	XP_804726
Tc00.1047053510121.150	XP_816476
Tc00.1047053506945.310	XP_818994
Tc00.1047053506211.210	XP_819463
Tc00.1047053506401.150	XP_821269
Tc00.1047053510187.540	XP_821457
Tc00.1047053508765.40	XP_804925
Tc00.1047053510439.30	XP_805700
Tc00.1047053506301.30	XP_807916
Tc00.1047053509127.50	XP_810620
Tc00.1047053508115.10	XP_802789
Tc00.1047053506437.40	XP_804218
Tc00.1047053510065.10	XP_806521
Tc00.1047053503723.50	XP_811081
Tc00.1047053506627.10	XP_810977
Tc00.1047053506223.20	XP_812932
Tc00.1047053507007.60	XP_813695
Tc00.1047053506509.20	XP_807069
Tc00.1047053504173.60	XP_808129
Tc00.1047053507357.60	XP_812240
Tc00.1047053503719.39	XP_804494
Tc00.1047053511743.10	XP_805494
Tc00.1047053506041.30	XP_807253
Tc00.1047053510945.10	XP_808307
Tc00.1047053508097.60	XP_810712
Tc00.1047053508209.120	XP_813065
Tc00.1047053511523.70	XP_809405
Tc00.1047053510625.88	XP_819541
Tc00.1047053508799.200	XP_819809
Tc00.1047053508175.170	XP_820973
Tc00.1047053511277.500	XP_821850
Tc00.1047053508121.70	XP_812984
Tc00.1047053507093.130	XP_820543
Tc00.1047053506367.50	XP_813265
Tc00.1047053508277.140	XP_820274
Tc00.1047053510621.80	XP_809168
Tc00.1047053507099.10	XP_817318
Tc00.1047053506679.10	XP_820031
Tc00.1047053511725.10	XP_818716
Tc00.1047053511807.280	XP_820439
Tc00.1047053507049.70	XP_816421
Tc00.1047053506219.40	XP_804590
Tc00.1047053506797.110	XP_811216
Tc00.1047053511825.60	XP_816487
Tc00.1047053510303.250	XP_819612
Tc00.1047053508873.25	XP_821725
Tc00.1047053508409.80	XP_818840
Tc00.1047053506237.10	XP_802917
Tc00.1047053511005.10	XP_803106
Tc00.1047053506841.20	XP_805577
Tc00.1047053511573.20	XP_805634
Tc00.1047053506269.90	XP_809215
Tc00.1047053510575.30	XP_815350
Tc00.1047053510807.30	XP_808986
Tc00.1047053511625.60	XP_813496
Tc00.1047053509599.100	XP_816167
Tc00.1047053511825.220	XP_816499
Tc00.1047053509805.140	XP_819950
Tc00.1047053506247.30	XP_820317
Tc00.1047053506885.60	XP_821517
Tc00.1047053506855.320	XP_820589
Tc00.1047053511003.180	XP_816047
Tc00.1047053506739.170	XP_817069
Tc00.1047053511585.180	XP_820377
Tc00.1047053511725.134	XP_818739
Tc00.1047053507093.140	XP_820544
Tc00.1047053504153.190	XP_820912
Tc00.1047053506925.150	XP_821559
Tc00.1047053508221.400	XP_822006
Tc00.1047053504203.60	XP_806704
Tc00.1047053511825.180	XP_816495
Tc00.1047053510729.110	XP_818873
Tc00.1047053447801.10	XP_802244
Tc00.1047053509699.240	XP_817316
Tc00.1047053506579.100	XP_811536
Tc00.1047053508241.100	XP_813332
Tc00.1047053508461.360	XP_821628
Tc00.1047053503557.10	XP_804619
Tc00.1047053510299.70	XP_807559
Tc00.1047053506269.25	XP_809217
Tc00.1047053510229.10	XP_804158
Tc00.1047053506681.24	XP_811164
Tc00.1047053509537.20	XP_811828
Tc00.1047053503749.10	XP_806155
Tc00.1047053508449.31	XP_804689
Tc00.1047053511691.30	XP_804872
Tc00.1047053504021.100	XP_815617
Tc00.1047053506757.10	XP_816552
Tc00.1047053507011.180	XP_817962
Tc00.1047053510013.260	XP_818530
Tc00.1047053509965.160	XP_820233
Tc00.1047053511807.50	XP_820420
Tc00.1047053479883.10	XP_802188
Tc00.1047053506153.6	XP_805457
Tc00.1047053508943.20	XP_805804
Tc00.1047053503487.30	XP_807222
Tc00.1047053510489.50	XP_807660
Tc00.1047053509857.60	XP_808601
Tc00.1047053508445.99	XP_809299
Tc00.1047053506615.100	XP_811701
Tc00.1047053510181.140	XP_812442
Tc00.1047053506223.60	XP_812936
Tc00.1047053507515.30	XP_814428
Tc00.1047053506067.100	XP_819004
Tc00.1047053509721.70	XP_808239
Tc00.1047053508157.40	XP_805782
Tc00.1047053509471.50	XP_807527
Tc00.1047053503575.27	XP_808408
Tc00.1047053510309.40	XP_809222
Tc00.1047053509617.50	XP_809833
Tc00.1047053508385.20	XP_811892
Tc00.1047053508779.80	XP_808024
Tc00.1047053504179.90	XP_808528
Tc00.1047053510173.100	XP_811591
Tc00.1047053503897.100	XP_814941
Tc00.1047053510575.40	XP_815351
Tc00.1047053510343.10	XP_802928
Tc00.1047053458759.14	XP_802972
Tc00.1047053427247.4	XP_803150
Tc00.1047053503519.20	XP_805360
Tc00.1047053508205.48	XP_805709
Tc00.1047053509567.4	XP_807648
Tc00.1047053509211.39	XP_807992
Tc00.1047053511393.88	XP_808876
Tc00.1047053509027.40	XP_810410
Tc00.1047053506727.20	XP_811426
Tc00.1047053506975.90	XP_813616
Tc00.1047053507887.20	XP_805539
Tc00.1047053410199.10	XP_804720
Tc00.1047053508209.20	XP_813056
Tc00.1047053510003.20	XP_809015
Tc00.1047053510409.50	XP_808339
Tc00.1047053506989.210	XP_818652
Tc00.1047053511907.140	XP_819321
Tc00.1047053506459.130	XP_820387
Tc00.1047053506559.400	XP_821801
Tc00.1047053506335.15	XP_813423
Tc00.1047053511317.10	XP_810480
Tc00.1047053511063.11	XP_817385
Tc00.1047053510329.230	XP_821200
Tc00.1047053511281.10	XP_811197
Tc00.1047053506843.5	XP_814925
Tc00.1047053506195.210	XP_819114
Tc00.1047053506459.280	XP_820398
Tc00.1047053510329.110	XP_821188
Tc00.1047053468217.14	XP_803335
Tc00.1047053503931.30	XP_803336
Tc00.1047053503917.28	XP_807780
Tc00.1047053509105.50	XP_814883
Tc00.1047053508547.9	XP_816967
Tc00.1047053510553.30	XP_810752
Tc00.1047053507601.10	XP_812468
Tc00.1047053509875.204	XP_820086
Tc00.1047053510761.18	XP_813349
Tc00.1047053507807.20	XP_807034
Tc00.1047053506775.130	XP_816978
Tc00.1047053507723.100	XP_816646
Tc00.1047053510709.41	XP_808177
Tc00.1047053506229.64	XP_809357
Tc00.1047053506585.70	XP_809820
Tc00.1047053507517.110	XP_810794
Tc00.1047053509011.50	XP_812572
Tc00.1047053507007.34	XP_813699
Tc00.1047053506287.90	XP_814321
Tc00.1047053507895.124	XP_814607
Tc00.1047053508181.70	XP_816903
Tc00.1047053510637.9	XP_804835
Tc00.1047053509055.54	XP_806873
Tc00.1047053508313.100	XP_811145
Tc00.1047053510283.110	XP_812506
Tc00.1047053506957.23	XP_815050
Tc00.1047053504109.120	XP_816841
Tc00.1047053506973.120	XP_817820
Tc00.1047053506475.30	XP_817190
Tc00.1047053508739.90	XP_815930
Tc00.1047053506613.130	XP_816307
Tc00.1047053506973.30	XP_817818
Tc00.1047053506357.150	XP_819273
Tc00.1047053508153.1100	XP_822104
Tc00.1047053507093.229	XP_820535
Tc00.1047053510621.40	XP_809165
Tc00.1047053506743.20	XP_816337
Tc00.1047053510329.270	XP_821204
Tc00.1047053511753.50	XP_812897
Tc00.1047053511621.40	XP_817545
Tc00.1047053511585.90	XP_820368
Tc00.1047053508355.150	XP_821108
Tc00.1047053510877.20	XP_816394
Tc00.1047053507583.20	XP_806747
Tc00.1047053510373.30	XP_811734
Tc00.1047053511661.120	XP_814275
Tc00.1047053504797.110	XP_814377
Tc00.1047053506355.150	XP_814831
Tc00.1047053505047.9	XP_803296
Tc00.1047053508009.5	XP_803790
Tc00.1047053511107.30	XP_804384
Tc00.1047053509387.10	XP_805883
Tc00.1047053506893.100	XP_807839
Tc00.1047053508443.60	XP_809273
Tc00.1047053511577.120	XP_815429
Tc00.1047053511321.50	XP_812062
Tc00.1047053506661.170	XP_813986
Tc00.1047053510747.5	XP_815214
Tc00.1047053510603.10	XP_815392
Tc00.1047053507797.9	XP_802659
Tc00.1047053511029.20	XP_803126
Tc00.1047053509613.10	XP_804704
Tc00.1047053508075.20	XP_806422
Tc00.1047053510899.50	XP_807230
Tc00.1047053506495.9	XP_808781
Tc00.1047053511163.59	XP_806349
Tc00.1047053511865.60	XP_809102
Tc00.1047053509129.10	XP_802681
Tc00.1047053511901.20	XP_804668
Tc00.1047053507165.50	XP_805193
Tc00.1047053507129.40	XP_806046
Tc00.1047053506417.60	XP_807274
Tc00.1047053510061.30	XP_807358
Tc00.1047053507771.50	XP_812116
Tc00.1047053507677.100	XP_816662
Tc00.1047053506409.70	XP_818227
Tc00.1047053511277.610	XP_821858
Tc00.1047053478671.9	XP_802315
Tc00.1047053510651.20	XP_802912
Tc00.1047053510433.10	XP_804081
Tc00.1047053507427.10	XP_805084
Tc00.1047053503429.39	XP_805354
Tc00.1047053506123.40	XP_807135
Tc00.1047053510123.10	XP_807604
Tc00.1047053510131.99	XP_809637
Tc00.1047053507623.80	XP_813007
Tc00.1047053507821.20	XP_813678
Tc00.1047053511725.40	XP_818718
Tc00.1047053505807.260	XP_816636
Tc00.1047053511751.114	XP_818511
Tc00.1047053503601.10	XP_805179
Tc00.1047053511233.90	XP_815819
Tc00.1047053511589.120	XP_816014
Tc00.1047053506775.40	XP_816970
Tc00.1047053506147.40	XP_817590
Tc00.1047053509419.40	XP_817993
Tc00.1047053508165.70	XP_820478
Tc00.1047053507491.59	XP_816996
Tc00.1047053510719.20	XP_819181
Tc00.1047053511367.220	XP_819428
Tc00.1047053507711.340	XP_819879
Tc00.1047053508401.10	XP_808357
Tc00.1047053511149.100	XP_817713
Tc00.1047053508871.10	XP_816720
Tc00.1047053463451.10	XP_802588
Tc00.1047053506811.140	XP_818210
Tc00.1047053508085.20	XP_803535
Tc00.1047053416605.10	XP_804333
Tc00.1047053508845.9	XP_805485
Tc00.1047053507673.30	XP_806270
Tc00.1047053507663.30	XP_809323
Tc00.1047053508735.100	XP_809474
Tc00.1047053511557.50	XP_809970
Tc00.1047053510391.50	XP_810768
Tc00.1047053509075.50	XP_810808
Tc00.1047053508177.129	XP_813001
Tc00.1047053510265.4	XP_813832
Tc00.1047053506131.84	XP_815190
Tc00.1047053510835.40	XP_809485
Tc00.1047053508435.15	XP_810963
Tc00.1047053510969.10	XP_803408
Tc00.1047053507659.20	XP_804410
Tc00.1047053510597.9	XP_805173
Tc00.1047053503581.30	XP_805661
Tc00.1047053504117.20	XP_807376
Tc00.1047053508243.50	XP_808727
Tc00.1047053511653.40	XP_809264
Tc00.1047053508445.20	XP_809291
Tc00.1047053506275.30	XP_810174
Tc00.1047053507993.110	XP_820604
Tc00.1047053507227.9	XP_802331
Tc00.1047053480785.10	XP_802621
Tc00.1047053510255.10	XP_803073
Tc00.1047053505567.10	XP_803686
Tc00.1047053402857.10	XP_804071
Tc00.1047053510065.5	XP_806527
Tc00.1047053507253.10	XP_807201
Tc00.1047053510031.9	XP_807849
Tc00.1047053510635.50	XP_808434
Tc00.1047053511361.30	XP_808969
Tc00.1047053509247.10	XP_809975
Tc00.1047053511731.20	XP_810309
Tc00.1047053504689.10	XP_810930
Tc00.1047053511507.80	XP_811565
Tc00.1047053506909.160	XP_814755
Tc00.1047053507031.150	XP_817259
Tc00.1047053503973.120	XP_820409
Tc00.1047053509067.14	XP_808070
Tc00.1047053505025.40	XP_814560
Tc00.1047053503557.14	XP_804623
Tc00.1047053508271.4	XP_806797
Tc00.1047053506309.70	XP_815499
Tc00.1047053507047.160	XP_816383
Tc00.1047053506625.19	XP_817990
Tc00.1047053509965.144	XP_820257
Tc00.1047053510759.180	XP_817240
Tc00.1047053510303.280	XP_819615
Tc00.1047053504153.330	XP_820926
Tc00.1047053510359.570	XP_821765
Tc00.1047053506999.100	XP_816136
Tc00.1047053509053.50	XP_813309
Tc00.1047053510885.50	XP_816150
Tc00.1047053508643.20	XP_806897
Tc00.1047053507625.90	XP_816240
Tc00.1047053398235.20	XP_802145
Tc00.1047053511431.90	XP_813416
Tc00.1047053511077.7	XP_815836
Tc00.1047053510861.94	XP_816280
Tc00.1047053504741.130	XP_817784
Tc00.1047053508501.300	XP_818155
Tc00.1047053511277.10	XP_821873
Tc00.1047053509767.240	XP_817286
Tc00.1047053504081.250	XP_821408
Tc00.1047053511511.40	XP_817572
Tc00.1047053506321.40	XP_819388
Tc00.1047053508873.30	XP_821701
Tc00.1047053510317.40	XP_807057
Tc00.1047053507803.40	XP_809965
Tc00.1047053510053.30	XP_809172
Tc00.1047053511245.110	XP_818059
Tc00.1047053509065.180	XP_813806
Tc00.1047053410943.10	XP_802166
Tc00.1047053506437.20	XP_804216
Tc00.1047053506991.10	XP_804794
Tc00.1047053510089.60	XP_816797
Tc00.1047053509805.220	XP_819958
Tc00.1047053507681.250	XP_818601
Tc00.1047053504949.30	XP_803796
Tc00.1047053507089.100	XP_818778
Tc00.1047053509693.180	XP_816927
Tc00.1047053506227.140	XP_817458
Tc00.1047053511367.80	XP_819418
Tc00.1047053508461.560	XP_821648
Tc00.1047053447255.10	XP_803478
Tc00.1047053509111.10	XP_803185
Tc00.1047053505941.30	XP_805555
Tc00.1047053509165.49	XP_806209
Tc00.1047053508397.70	XP_808897
Tc00.1047053509179.200	XP_816454
Tc00.1047053506445.60	XP_813815
Tc00.1047053510311.90	XP_817654
Tc00.1047053508501.260	XP_818151
Tc00.1047053508951.50	XP_808994
Tc00.1047053511003.190	XP_816048
Tc00.1047053507053.120	XP_817698
Tc00.1047053506811.160	XP_818212
Tc00.1047053506949.30	XP_809185
Tc00.1047053510877.130	XP_816405
Tc00.1047053508693.40	XP_817802
Tc00.1047053506605.130	XP_818168
Tc00.1047053506501.70	XP_819988
Tc00.1047053507993.190	XP_820611
Tc00.1047053506613.9	XP_816308
Tc00.1047053509965.390	XP_820253
Tc00.1047053510363.260	XP_819147
Tc00.1047053511001.150	XP_819634
Tc00.1047053504081.500	XP_821421
Tc00.1047053508221.660	XP_822018
Tc00.1047053504171.50	XP_806639
Tc00.1047053433733.10	XP_802237
Tc00.1047053506755.180	XP_818758
Tc00.1047053508257.244	XP_818933
Tc00.1047053511603.300	XP_820767
Tc00.1047053429251.10	XP_802178
Tc00.1047053508217.9	XP_802889
Tc00.1047053511725.210	XP_818732
Tc00.1047053508947.9	XP_802763
Tc00.1047053510955.40	XP_807437
Tc00.1047053510289.70	XP_809685
Tc00.1047053506621.60	XP_810104
Tc00.1047053510743.30	XP_810264
Tc00.1047053509059.40	XP_810898
Tc00.1047053511151.90	XP_811987
Tc00.1047053504119.10	XP_805042
Tc00.1047053503917.7	XP_807777
Tc00.1047053506179.50	XP_808255
Tc00.1047053507927.30	XP_809537
Tc00.1047053504013.40	XP_810043
Tc00.1047053511317.79	XP_810479
Tc00.1047053506567.110	XP_811844
Tc00.1047053506769.120	XP_812837
Tc00.1047053510363.80	XP_819141
Tc00.1047053508995.50	XP_811115
Tc00.1047053509985.60	XP_807633
Tc00.1047053511589.50	XP_816007
Tc00.1047053511727.90	XP_819285
Tc00.1047053505999.40	XP_816055
Tc00.1047053509331.74	XP_816788
Tc00.1047053508231.70	XP_818609
